Country Code,Year,FDI,GDP_Growth,Internet_Usage,WGI
MUS,2018,3.078791712383,4.00674057198549,58.5962,0.859585344791412
MUS,2018,3.078791712383,4.00674057198549,58.5962,0.894885838031769
MUS,2018,3.078791712383,4.00674057198549,58.5962,0.710271120071411
MUS,2018,3.078791712383,4.00674057198549,58.5962,0.737608253955841
MUS,2018,3.078791712383,4.00674057198549,58.5962,1.04394924640656
MUS,2018,3.078791712383,4.00674057198549,58.5962,0.186285600066185
MUS,2019,3.03223371830849,2.89128499346516,61.73,0.802008211612701
MUS,2019,3.03223371830849,2.89128499346516,61.73,0.862357020378113
MUS,2019,3.03223371830849,2.89128499346516,61.73,0.693044364452362
MUS,2019,3.03223371830849,2.89128499346516,61.73,0.755454897880554
MUS,2019,3.03223371830849,2.89128499346516,61.73,1.01627027988434
MUS,2019,3.03223371830849,2.89128499346516,61.73,0.210403770208359
MUS,2020,1.94246862517576,-14.5465381490166,67.7329,0.87304550409317
MUS,2020,1.94246862517576,-14.5465381490166,67.7329,0.853226721286774
MUS,2020,1.94246862517576,-14.5465381490166,67.7329,0.886863529682159
MUS,2020,1.94246862517576,-14.5465381490166,67.7329,0.705348968505859
MUS,2020,1.94246862517576,-14.5465381490166,67.7329,1.1811306476593
MUS,2020,1.94246862517576,-14.5465381490166,67.7329,0.441047370433807
MUS,2021,2.24180552669211,3.40379866177662,71.6,0.832595586776733
MUS,2021,2.24180552669211,3.40379866177662,71.6,0.813867688179016
MUS,2021,2.24180552669211,3.40379866177662,71.6,0.842696368694305
MUS,2021,2.24180552669211,3.40379866177662,71.6,0.670713603496552
MUS,2021,2.24180552669211,3.40379866177662,71.6,1.15921568870544
MUS,2021,2.24180552669211,3.40379866177662,71.6,0.442368149757385
MUS,2022,4.21993412406582,8.69306675264066,75.5,0.830023586750031
MUS,2022,4.21993412406582,8.69306675264066,75.5,0.766172587871552
MUS,2022,4.21993412406582,8.69306675264066,75.5,0.796292245388031
MUS,2022,4.21993412406582,8.69306675264066,75.5,0.613581001758575
MUS,2022,4.21993412406582,8.69306675264066,75.5,1.16610610485077
MUS,2022,4.21993412406582,8.69306675264066,75.5,0.420371741056442
MUS,2023,5.39963130399295,5.00791900868131,79.5,0.775418817996979
MUS,2023,5.39963130399295,5.00791900868131,79.5,0.710137605667114
MUS,2023,5.39963130399295,5.00791900868131,79.5,0.805268526077271
MUS,2023,5.39963130399295,5.00791900868131,79.5,0.615706980228424
MUS,2023,5.39963130399295,5.00791900868131,79.5,1.06447863578796
MUS,2023,5.39963130399295,5.00791900868131,79.5,0.453197360038757
MUS,2024,4.56073459342588,4.92512304864294,,
MWI,2005,2.62567004771803,3.26872602317066,0.384489,0.106631450355053
MWI,2005,2.62567004771803,3.26872602317066,0.384489,-0.52810263633728
MWI,2005,2.62567004771803,3.26872602317066,0.384489,-0.827298045158386
MWI,2005,2.62567004771803,3.26872602317066,0.384489,-0.715679585933685
MWI,2005,2.62567004771803,3.26872602317066,0.384489,-0.509587168693542
MWI,2005,2.62567004771803,3.26872602317066,0.384489,-0.123802177608013
MWI,2006,0.611208219192404,4.69999976404691,0.425137,0.120091959834099
MWI,2006,0.611208219192404,4.69999976404691,0.425137,-0.252313852310181
MWI,2006,0.611208219192404,4.69999976404691,0.425137,-0.893325328826904
MWI,2006,0.611208219192404,4.69999976404691,0.425137,-0.549526333808899
MWI,2006,0.611208219192404,4.69999976404691,0.425137,-0.583651542663574
MWI,2006,0.611208219192404,4.69999976404691,0.425137,-0.222235888242722
MWI,2007,1.92814440747221,9.59999987683469,0.965865,0.0823792815208435
MWI,2007,1.92814440747221,9.59999987683469,0.965865,-0.261939287185669
MWI,2007,1.92814440747221,9.59999987683469,0.965865,-0.571937680244446
MWI,2007,1.92814440747221,9.59999987683469,0.965865,-0.516006529331207
MWI,2007,1.92814440747221,9.59999987683469,0.965865,-0.508220851421356
